,id,e1,r1,e2,r2,e3,e1_label,e2_label,e3_label,e1_aliases,e2_aliases,e3_aliases,e1_type,r1_type,e2_type,r2_type,e3_type,e1_popularity,e2_popularity,e3_popularity,r1_template,r2_template,source_prompt,first_hop_correct,second_hop_correct,composition_correct,entity_shortcut_correct,relation_shortcut_correct
686,30286,Q1548159,P127,Q173941,P495,Q30,Criterion Games,Electronic Arts,United States of America,"['Criterion Software Limited', 'Criterion Software Ltd.', 'Criterion Studios']","['EA', 'EA Games', 'Electronic Arts Inc.', 'Electronic Arts, Inc.']","['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",video game developer,owned by,public company,country of origin,country,12151.0,47117.0,24833.0,the owner of {},the country of origin of {},the country of origin of the owner of Criterion Games is,True,True,False,False,False
76,30380,Q775346,P740,Q2145,P112,Q68529,Beenox,Quebec City,Samuel de Champlain,['Beenox Inc.'],"['Québec', 'Quebec', '3rd Summit of the Americas', 'City of Quebec', 'City of Québec', 'Quebec, Quebec', 'Québec, Québec', 'Ville de Quebec', 'Ville de Québec']",['Samuel Champlain'],video game developer,location of formation,city,founded by,human,26855.0,2612.0,30.0,the location of formation of {},the founder of {},the founder of the location of formation of Beenox is,True,True,False,False,False
64,30391,Q775346,P159,Q2145,P112,Q68529,Beenox,Quebec City,Samuel de Champlain,['Beenox Inc.'],"['Québec', 'Quebec', '3rd Summit of the Americas', 'City of Quebec', 'City of Québec', 'Quebec, Quebec', 'Québec, Québec', 'Ville de Quebec', 'Ville de Québec']",['Samuel Champlain'],video game developer,headquarters location,city,founded by,human,3193.0,47117.0,6344.0,the headquarters location of {},the founder of {},the founder of the headquarters location of Beenox is,True,True,False,False,False
291,30446,Q2696696,P127,Q126399,P159,Q39561,NetherRealm Studios,Warner Bros.,Burbank,['NetherRealm Studiosle'],"['Warner Bros. Film Productions Germany', 'Warner Brothers', 'WB', 'Warner Bros. Studios', 'Warner Bros. Pictures', 'Warner Bros. Entertainment Inc.', 'Warner Bros. Entertainment, Inc.']","['Burbank, California', 'Burbank, CA']",video game developer,owned by,film production company,headquarters location,city,22411.0,47117.0,10718.0,the owner of {},the headquarters location of {},the headquarters location of the owner of NetherRealm Studios is,True,True,False,False,False
47,30641,Q2937730,P159,Q172,P112,Q561352,Capybara Games,Toronto,John Graves Simcoe,['Capy Games'],"['Toronto, Canada', 'Hogtown', 'The Six', 'City of Toronto', 'Toronto, Ontario', 'T-O', 'The 416', 'Toronto, ON']",['Lt. Col. Simcoe'],video game developer,headquarters location,city,founded by,human,26855.0,30520.0,354.0,the headquarters location of {},the founder of {},the founder of the headquarters location of Capybara Games is,True,True,False,False,False
84,30642,Q3547650,P159,Q2145,P112,Q68529,Ubisoft Quebec,Quebec City,Samuel de Champlain,['Ubisoft Québec'],"['Québec', 'Quebec', '3rd Summit of the Americas', 'City of Quebec', 'City of Québec', 'Quebec, Quebec', 'Québec, Québec', 'Ville de Quebec', 'Ville de Québec']",['Samuel Champlain'],video game developer,headquarters location,city,founded by,human,976.0,14137.0,8681.0,the headquarters location of {},the founder of {},the founder of the headquarters location of Ubisoft Quebec is,True,True,False,False,False
449,30881,Q176132,P22,Q2182794,P26,Q5153269,Lord Voldemort,Tom Riddle,Merope Gaunt,"['Voldemort', 'Dark Lord', 'You Know Who', 'Dark Lord Voldemort', 'He Who Must Not Be Named', 'He-Who-Must-Not-Be-Named', 'Tom Marvolo Riddle', 'Tom Riddle', 'You-Know-Who']",['Tom Riddle Senior'],['Merope Riddle'],literary character,father,literary character,spouse,literary character,34189.0,2066.0,16636.0,the father of {},the spouse of {},the spouse of the father of Lord Voldemort is,True,True,False,False,False
495,30882,Q176132,P22,Q2182794,P27,Q145,Lord Voldemort,Tom Riddle,United Kingdom,"['Voldemort', 'Dark Lord', 'You Know Who', 'Dark Lord Voldemort', 'He Who Must Not Be Named', 'He-Who-Must-Not-Be-Named', 'Tom Marvolo Riddle', 'Tom Riddle', 'You-Know-Who']",['Tom Riddle Senior'],"['G B', 'G B R', 'G.B.R.', '🇬🇧', 'Great Britain and Northern Ireland', 'The UK', 'The United Kingdom of Great Britain and Northern Ireland', 'U K', 'U. K.', 'U.K.', 'Britain', 'UK', 'G. B.', 'GBR', 'Great Britain', 'GB', 'G.B.', 'United Kingdom of Great Britain and Northern Ireland']",literary character,father,literary character,country of citizenship,country,34189.0,8656.0,7480.0,the father of {},the country of citizenship of {},the country of citizenship of the father of Lord Voldemort is,True,True,False,False,False
494,30933,Q176132,P25,Q5153269,P22,Q2216498,Lord Voldemort,Merope Gaunt,Marvolo Gaunt,"['Voldemort', 'Dark Lord', 'You Know Who', 'Dark Lord Voldemort', 'He Who Must Not Be Named', 'He-Who-Must-Not-Be-Named', 'Tom Marvolo Riddle', 'Tom Riddle', 'You-Know-Who']",['Merope Riddle'],['Orvoloson Gaunt'],literary character,mother,literary character,father,literary character,8.0,5.0,0.0,the mother of {},the father of {},the father of the mother of Lord Voldemort is,True,True,False,False,False
459,30936,Q176132,P25,Q5153269,P1441,Q8337,Lord Voldemort,Merope Gaunt,Harry Potter,"['Voldemort', 'Dark Lord', 'You Know Who', 'Dark Lord Voldemort', 'He Who Must Not Be Named', 'He-Who-Must-Not-Be-Named', 'Tom Marvolo Riddle', 'Tom Riddle', 'You-Know-Who']",['Merope Riddle'],['Harry Potter series'],literary character,mother,literary character,present in work,novel series,10466.0,1016.0,23908.0,the mother of {},the work that features {},the work that features the mother of Lord Voldemort is,True,True,False,False,False
199,31332,Q51797,P1441,Q17738,P57,Q38222,Leia Organa,Star Wars: Episode IV – A New Hope,George Lucas,"['General Organa', 'Leia Organa Solo', 'Princess Leia', 'Princess Leia Organa', 'Princess Leia Organa of Alderaan']","['Star Wars', 'A New Hope', 'Star Wars IV', 'Star Wars: A New Hope', 'Star Wars: Episode IV', 'Star Wars: Episode IV A New Hope']",['George Walton Lucas Jr.'],literary character,present in work,film,director,human,3923.0,347.0,465.0,the work that features {},the director of {},the director of the work that features Leia Organa is,True,True,False,False,False
232,31500,Q51797,P1441,Q18486021,P86,Q131285,Leia Organa,Star Wars: Episode VIII – The Last Jedi,John Williams,"['General Organa', 'Leia Organa Solo', 'Princess Leia', 'Princess Leia Organa', 'Princess Leia Organa of Alderaan']","['Star Wars: The Last Jedi', 'The Last Jedi', 'Last Jedi', 'Star Wars 8', 'Star Wars Episode VIII', 'Star Wars: Episode VIII', 'Star Wars: The Last Jedi An IMAX 3D Experience', 'Star Wars: The Last Jedi The IMAX 2D Experience']","['Johnny Williams', 'John T. Williams', 'John Towner Williams']",literary character,present in work,film,composer,human,577.0,2397.0,2065.0,the work that features {},the composer of {},the composer of the work that features Leia Organa is,True,True,False,False,False
621,32156,Q187923,P1441,Q8337,P495,Q145,Ginny Weasley,Harry Potter,United Kingdom,"['Ginevra Molly Weasley', 'Ginevra Weasley', 'Ginny Potter', 'Ginevra Molly Potter', 'Ginevra Potter']",['Harry Potter series'],"['G B', 'G B R', 'G.B.R.', '🇬🇧', 'Great Britain and Northern Ireland', 'The UK', 'The United Kingdom of Great Britain and Northern Ireland', 'U K', 'U. K.', 'U.K.', 'Britain', 'UK', 'G. B.', 'GBR', 'Great Britain', 'GB', 'G.B.', 'United Kingdom of Great Britain and Northern Ireland']",literary character,present in work,novel series,country of origin,country,847.0,14137.0,5379.0,the work that features {},the country of origin of {},the country of origin of the work that features Ginny Weasley is,True,True,False,False,False
453,32740,Q187923,P26,Q3244512,P175,Q38119,Ginny Weasley,Harry Potter,Daniel Radcliffe,"['Ginevra Molly Weasley', 'Ginevra Weasley', 'Ginny Potter', 'Ginevra Molly Potter', 'Ginevra Potter']","['The Boy Who Lived', 'Harry James Potter']","['Daniel Jacob Radcliffe', 'Jacob Gershon']",literary character,spouse,literary character,performer,human,0.0,14137.0,8681.0,the spouse of {},the performer of {},the performer of the spouse of Ginny Weasley is,True,True,False,False,False
527,32756,Q1046049,P1441,Q183565,P50,Q33977,Captain Nemo,Twenty Thousand Leagues Under the Sea,Jules Verne,"['Prince Dakkar', 'Nemo']","['20,000 Leagues Under the Sea', '20000 Leagues Under the Sea', '20 000 Leagues Under the Sea', '20 000 Thousand Leagues Under the Seas: An Underwater Tour of the World', '20,000 Thousand Leagues Under the Seas: An Underwater Tour of the World', '20000 Thousand Leagues Under the Seas: An Underwater Tour of the World', '20k Leagues Under the Sea', '20k Thousand Leagues Under the Seas: An Underwater Tour of the World', 'Twenty Thousand Leagues Under the Seas: An Underwater Tour of the World']","['Jules Gabriel Verne', 'Julius Verne']",literary character,present in work,literary work,author,human,3381.0,476.0,33.0,the work that features {},the author of {},the author of the work that features Captain Nemo is,True,True,False,False,False
463,32877,Q179641,P22,Q842178,P175,Q214223,Draco Malfoy,Lucius Malfoy,Jason Isaacs,['Malfoy'],['Mr. Malfoy'],['Jason Michael Isaacs'],literary character,father,literary character,performer,human,80.0,82.0,0.0,the father of {},the performer of {},the performer of the father of Draco Malfoy is,True,True,False,False,False
452,32880,Q3174865,P25,Q3255012,P26,Q7881262,Bill Weasley,Molly Weasley,Arthur Weasley,"['William Arthur ""Bill"" Weasley', 'William Arthur Weasley', 'William Weasley']",['Mrs. Weasley'],['Mr. Weasley'],literary character,mother,literary character,spouse,literary character,5567.0,47117.0,10718.0,the mother of {},the spouse of {},the spouse of the mother of Bill Weasley is,True,True,False,False,False
482,32881,Q13359612,P25,Q3255012,P26,Q7881262,Fred Weasley,Molly Weasley,Arthur Weasley,['Frederich Weasley'],['Mrs. Weasley'],['Mr. Weasley'],literary character,mother,literary character,spouse,literary character,3193.0,47117.0,10718.0,the mother of {},the spouse of {},the spouse of the mother of Fred Weasley is,True,True,False,False,False
460,32902,Q3174865,P22,Q7881262,P1441,Q8337,Bill Weasley,Arthur Weasley,Harry Potter,"['William Arthur ""Bill"" Weasley', 'William Arthur Weasley', 'William Weasley']",['Mr. Weasley'],['Harry Potter series'],literary character,father,literary character,present in work,novel series,976.0,8.0,12.0,the father of {},the work that features {},the work that features the father of Bill Weasley is,True,True,False,False,False
448,33282,Q223757,P26,Q191527,P25,Q2535518,Bella Swan,Edward Cullen,Esme Cullen,"['Isabella Swan', 'Isabella Marie Swan Cullen', 'Isabella Marie Cullen', 'Bella Marie Cullen', 'Bella Marie Swan', 'Bella Marie Swan Cullen', 'Isabella Cullen', 'Isabella Marie Swan', 'Isabella Swan Cullen', 'Bella Cullen']","['Edward Anthony Masen, Jr.']",['Esme Anne Platt'],literary character,spouse,literary character,mother,literary character,6421.0,1267.0,11381.0,the spouse of {},the mother of {},the mother of the spouse of Bella Swan is,True,True,False,False,False
493,33284,Q223757,P26,Q191527,P175,Q36767,Bella Swan,Edward Cullen,Robert Pattinson,"['Isabella Swan', 'Isabella Marie Swan Cullen', 'Isabella Marie Cullen', 'Bella Marie Cullen', 'Bella Marie Swan', 'Bella Marie Swan Cullen', 'Isabella Cullen', 'Isabella Marie Swan', 'Isabella Swan Cullen', 'Bella Cullen']","['Edward Anthony Masen, Jr.']",['Robert Douglas Thomas Pattinson'],literary character,spouse,literary character,performer,human,1082.0,188.0,47117.0,the spouse of {},the performer of {},the performer of the spouse of Bella Swan is,True,True,False,False,False
472,33312,Q51789,P26,Q12206942,P175,Q128379,Padmé Amidala,Darth Vader,David Prowse,"['Padme Amidala', 'Padme Naberrie', 'Padmé Naberrie', 'Queen Amidala', 'Senator Amidala']","['Vader', 'Anakin Skywalker', 'Lord Vader']","['Dave Prowse', 'David Charles Prowse']",literary character,spouse,literary character,performer,human,25.0,0.0,24.0,the spouse of {},the performer of {},the performer of the spouse of Padmé Amidala is,True,True,False,False,False
469,33412,Q191527,P25,Q2535518,P175,Q60802,Edward Cullen,Esme Cullen,Elizabeth Reaser,"['Edward Anthony Masen, Jr.']",['Esme Anne Platt'],['Elizabeth Ann Reaser'],literary character,mother,literary character,performer,human,26855.0,2612.0,23908.0,the mother of {},the performer of {},the performer of the mother of Edward Cullen is,True,True,False,False,False
127,33419,Q1076932,P27,Q16,P36,Q1930,Nancy Drew,Canada,Ottawa,['Nancy Drew (fictitious character)'],"['CA', 'CAN', 'Dominion of Canada', 'Canada (country)', 'Commonwealth of Canada', 'ISO 3166-1:CA', 'ᑲᓇᑕ']","['Bytown', 'City of Ottawa', 'Ottawa, ON', 'Ottawa, Ontario']",literary character,country of citizenship,country,capital,city,26855.0,9.0,11040.0,the country of citizenship of {},the capital of {},the capital of the country of citizenship of Nancy Drew is,True,True,False,False,False
626,33843,Q3422924,P1441,Q8337,P495,Q145,Moaning Myrtle,Harry Potter,United Kingdom,['Myrtle Elizabeth Warren'],['Harry Potter series'],"['Britain', 'UK', 'G. B.', 'GBR', 'Great Britain', 'GB', 'G.B.', 'United Kingdom of Great Britain and Northern Ireland', 'G B', 'G B R', 'G.B.R.', '🇬🇧', 'Great Britain and Northern Ireland', 'The UK', 'The United Kingdom of Great Britain and Northern Ireland', 'U K', 'U. K.', 'U.K.']",literary character,present in work,novel series,country of origin,country,245.0,0.0,14137.0,the work that features {},the country of origin of {},the country of origin of the work that features Moaning Myrtle is,True,True,False,False,False
101,33972,Q1357701,P27,Q148,P85,Q156136,Fu Manchu,People's Republic of China,March of the Volunteers,['Dr. Fu Manchu'],"['China', 'China PR', 'CHN', 'cn', 'CN', '🇨🇳', 'Mainland China', 'Chinese', 'PR China', 'PRC', 'RPC', 'Red China', 'Communist China', 'The PRC']","['Yìyǒngjūn Jìnxíngqǔ', 'National anthem of China']",literary character,country of citizenship,country,anthem,musical work/composition,809.0,151.0,11158.0,the country of citizenship of {},the national anthem of {},the national anthem of the country of citizenship of Fu Manchu is,True,True,False,False,False
492,33983,Q3255012,P26,Q7881262,P1441,Q8337,Molly Weasley,Arthur Weasley,Harry Potter,['Mrs. Weasley'],['Mr. Weasley'],['Harry Potter series'],literary character,spouse,literary character,present in work,novel series,127.0,25416.0,6257.0,the spouse of {},the work that features {},the work that features the spouse of Molly Weasley is,True,True,False,False,False
496,33990,Q9010722,P25,Q187923,P22,Q7881262,James Sirius Potter,Ginny Weasley,Arthur Weasley,"['James Potter', 'James Potter II']","['Ginevra Molly Weasley', 'Ginevra Weasley', 'Ginny Potter', 'Ginevra Molly Potter', 'Ginevra Potter']",['Mr. Weasley'],literary character,mother,literary character,father,literary character,1416.0,16636.0,25766.0,the mother of {},the father of {},the father of the mother of James Sirius Potter is,True,True,False,False,False
473,33992,Q9010722,P25,Q187923,P26,Q3244512,James Sirius Potter,Ginny Weasley,Harry Potter,"['James Potter', 'James Potter II']","['Ginevra Molly Weasley', 'Ginevra Weasley', 'Ginny Potter', 'Ginevra Molly Potter', 'Ginevra Potter']","['The Boy Who Lived', 'Harry James Potter']",literary character,mother,literary character,spouse,literary character,1416.0,16636.0,1649.0,the mother of {},the spouse of {},the spouse of the mother of James Sirius Potter is,True,True,False,False,False
462,33994,Q9010722,P25,Q187923,P175,Q105466,James Sirius Potter,Ginny Weasley,Bonnie Wright,"['James Potter', 'James Potter II']","['Ginevra Molly Weasley', 'Ginevra Weasley', 'Ginny Potter', 'Ginevra Molly Potter', 'Ginevra Potter']",['Bonnie Francesca Wright'],literary character,mother,literary character,performer,human,80.0,82.0,0.0,the mother of {},the performer of {},the performer of the mother of James Sirius Potter is,True,True,False,False,False
478,33995,Q9010722,P25,Q187923,P1441,Q8337,James Sirius Potter,Ginny Weasley,Harry Potter,"['James Potter', 'James Potter II']","['Ginevra Molly Weasley', 'Ginevra Weasley', 'Ginny Potter', 'Ginevra Molly Potter', 'Ginevra Potter']",['Harry Potter series'],literary character,mother,literary character,present in work,novel series,80.0,82.0,5040.0,the mother of {},the work that features {},the work that features the mother of James Sirius Potter is,True,True,False,False,False
451,34003,Q9010722,P22,Q3244512,P175,Q38119,James Sirius Potter,Harry Potter,Daniel Radcliffe,"['James Potter', 'James Potter II']","['The Boy Who Lived', 'Harry James Potter']","['Daniel Jacob Radcliffe', 'Jacob Gershon']",literary character,father,literary character,performer,human,976.0,14137.0,5379.0,the father of {},the performer of {},the performer of the father of James Sirius Potter is,True,True,False,False,False
624,34017,Q1637813,P1441,Q8337,P495,Q145,Horace Slughorn,Harry Potter,United Kingdom,"['Professor Slughorn', 'Slughorn']",['Harry Potter series'],"['Britain', 'UK', 'G. B.', 'GBR', 'Great Britain', 'GB', 'G.B.', 'United Kingdom of Great Britain and Northern Ireland', 'G B', 'G B R', 'G.B.R.', '🇬🇧', 'Great Britain and Northern Ireland', 'The UK', 'The United Kingdom of Great Britain and Northern Ireland', 'U K', 'U. K.', 'U.K.']",literary character,present in work,novel series,country of origin,country,26855.0,9.0,13.0,the work that features {},the country of origin of {},the country of origin of the work that features Horace Slughorn is,True,True,False,False,False
