,id,e1,r1,e2,r2,e3,e1_label,e2_label,e3_label,e1_aliases,e2_aliases,e3_aliases,e1_type,r1_type,e2_type,r2_type,e3_type,e1_popularity,e2_popularity,e3_popularity,r1_template,r2_template,source_prompt,first_hop_correct,second_hop_correct,composition_correct,entity_shortcut_correct,relation_shortcut_correct
652,26840,Q2385,P178,Q959759,P112,Q92616,Civilization V,Firaxis Games,Sid Meier,"['Civ 5', 'Civ V', 'Civilization 5', ""Sid Meier's Civilization V""]","['Firaxis', 'Firaxis Games, Inc.']","['Sidney K. ""Sid"" Meier']",video game,developer,video game developer,founded by,human,688.0,9815.0,2029.0,the developer of {},the founder of {},the founder of the developer of Civilization V is,True,False,True,False,False
567,26891,Q54906424,P178,Q2414469,P159,Q1490,Sekiro: Shadows Die Twice,FromSoftware,Tokyo,['Sekiro'],"['From Software', 'FromSoftware, Inc.']","['Tokio', 'Tokyo, Japan', 'Tokei', 'Tokyo Prefecture', 'Tôkyô', 'Tōkyō', 'Tokyo (Japan)', 'Tokyo Metropolis', 'Tokyo Metropolitan prefecture', 'Tokyo-to', 'Tôkyô-to', 'Tōkyō-to']",video game,developer,video game developer,headquarters location,city,25.0,47117.0,6344.0,the developer of {},the headquarters location of {},the headquarters location of the developer of Sekiro: Shadows Die Twice is,True,True,True,False,False
14,26914,Q20155528,P495,Q55,P38,Q4916,Horizon Zero Dawn,Netherlands,Euro,['HZD'],"['NL', 'Holland', 'Nederland', 'Dutch', 'NED', 'nl', 'the Netherlands', '🇳🇱', 'Netherlands (after 1945)']","['euros', 'EUR', '💶', '€']",video game,country of origin,country,currency,currency,2792.0,461.0,47117.0,the country of origin of {},the currency of {},the currency of the country of origin of Horizon Zero Dawn is,True,True,True,False,False
635,26965,Q73163646,P178,Q178824,P159,Q49219,Overwatch 2,Blizzard Entertainment,Irvine,"['OW2', 'OW 2', 'Overwatch® 2']","['Blizzard', 'Blizzard Entertainment Inc.', 'Blizzard Entertainment, Inc.', 'Silicon & Synapse']","['City of Irvine', 'Irvine, CA', 'Irvine, California']",video game,developer,video game developer,headquarters location,city,11657.0,1571.0,9676.0,the developer of {},the headquarters location of {},the headquarters location of the developer of Overwatch 2 is,True,True,True,False,False
453,26972,Q112704136,P123,Q173941,P495,Q30,Star Wars Jedi: Survivor,Electronic Arts,United States of America,"['SWJ: Survivor', 'Star Wars Jedi Survivor', 'SW Jedi Survivor', 'SWJS', 'Jedi Survivor', 'SWJ Survivor']","['EA', 'EA Games', 'Electronic Arts Inc.', 'Electronic Arts, Inc.']","['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America (United States)', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America']",video game,publisher,public company,country of origin,country,18548.0,5619.0,311.0,the publisher of {},the country of origin of {},the country of origin of the publisher of Star Wars Jedi: Survivor is,True,True,True,False,False
444,27199,Q370055,P123,Q8093,P159,Q34600,The Legend of Zelda: A Link to the Past,Nintendo,Kyoto,"['A Link to the Past', 'The Legend of Zelda: Triforce of the Gods', 'TLoZ: A Link to the Past', 'Triforce of the Gods', 'Zelda 3', 'Zelda III']","['Big N', 'Nintendo Co.', 'Nintendo Co., Ltd.', 'Nintendō Kabushiki gaisha', 'Nintendo Koppai', 'Nintendo Playing Card Co.']","['Kyōto', 'Kyoto City', 'Meaco', 'Meacum']",video game,publisher,public company,headquarters location,city,18548.0,1601.0,1618.0,the publisher of {},the headquarters location of {},the headquarters location of the publisher of The Legend of Zelda: A Link to the Past is,True,True,True,False,False
568,27267,Q17118361,P178,Q2696696,P159,Q1297,Mortal Kombat X,NetherRealm Studios,Chicago,"['MKX', 'Mortal Kombat XL']",['NetherRealm Studiosle'],"['Chi-Raq', 'Chi-Town', 'Chicago, IL', 'Chicago, Illinois', 'Chitown', 'City by the Lake', 'City of Broad Shoulders', 'City of Chicago', 'The Queen of the West', 'The Second City', 'The Windy City']",video game,developer,video game developer,headquarters location,city,6388.0,470.0,1857.0,the developer of {},the headquarters location of {},the headquarters location of the developer of Mortal Kombat X is,True,True,True,False,False
559,27277,Q30138024,P123,Q188273,P112,Q3573697,Assassin's Creed Origins,Ubisoft,Yves Guillemot,"[""Assassin's Creed Empire"", ""Assassin's Creed: Origins""]","['Ubi Soft Entertainment', 'Ubisoft Entertainment']",['Yves Marie Rémy Guillemot'],video game,publisher,video game developer,founded by,human,6951.0,347.0,406.0,the publisher of {},the founder of {},the founder of the publisher of Assassin's Creed Origins is,True,False,True,False,False
608,27355,Q60501634,P123,Q17108073,P159,Q65,Star Trek Fleet Command,Scopely,Los Angeles,"['Multiplayer online only', 'Star Trek: Fleet Command']","['Scopely, Inc.']","['L.A', 'L.A.', 'City of Angels', 'Los Angeles, California', 'La La Land', 'LA', 'Los Ángeles', 'Pink City', 'City of Los Angeles', 'Tinsel Town', 'Los Angeles, CA', 'Double Dubuque', 'LA, California', 'The town of Our Lady the Queen of the Angels of the Little Portion']",video game,publisher,video game developer,headquarters location,city,10466.0,797.0,58.0,the publisher of {},the headquarters location of {},the headquarters location of the publisher of Star Trek Fleet Command is,True,True,True,False,False
199,27456,Q217423,P57,Q280045,P108,Q204474,Quake,John Romero,id Software,['Quake 1'],['Alfonso John Romero'],"['id', 'Id Software Inc.', 'Ideas from the Deep']",video game,director,human,employer,video game developer,1416.0,16636.0,1649.0,the director of {},the employer of {},the employer of the director of Quake is,True,True,True,False,False
396,27461,Q170489,P123,Q8093,P740,Q17,Super Mario Galaxy,Nintendo,Japan,"['SMG', 'SMG1', 'Mario Galaxy', 'Mario Galaxy 1', 'Super Mario Galaxy 1']","['Big N', 'Nintendo Co.', 'Nintendo Co., Ltd.', 'Nintendō Kabushiki gaisha', 'Nintendo Koppai', 'Nintendo Playing Card Co.']","['🇯🇵', 'Jap', 'JAP', 'JP', 'jp', 'JA', 'JPN', 'Ja', 'Land of the Rising Sun', 'Nippon', 'Nihon', 'Nihon-koku', 'Nippon-koku', 'State of Japan', 'Iapan', 'Iapon', 'Land of Rising Sun']",video game,publisher,public company,location of formation,country,7357.0,107.0,353.0,the publisher of {},the location of formation of {},the location of formation of the publisher of Super Mario Galaxy is,True,True,True,False,False
592,27682,Q29045915,P178,Q735267,P159,Q214164,Destiny 2,Bungie,Bellevue,['Destiny 2: New Light'],"['Bungie Studios', 'Bungie, Inc.']","['Bellevue, WA', 'Bellevue, Washington', 'City of Bellevue']",video game,developer,video game developer,headquarters location,city,669.0,523.0,396.0,the developer of {},the headquarters location of {},the headquarters location of the developer of Destiny 2 is,True,True,True,False,False
604,27684,Q20007251,P178,Q752317,P127,Q173941,FIFA 16,EA Vancouver,Electronic Arts,['FIFA 2016'],"['EA Burnaby', 'EA Canada', 'Electronic Arts Canada']","['EA', 'EA Games', 'Electronic Arts Inc.', 'Electronic Arts, Inc.']",video game,developer,video game developer,owned by,public company,2348.0,1270.0,15030.0,the developer of {},the owner of {},the owner of the developer of FIFA 16 is,True,False,True,False,False
587,27710,Q843486,P178,Q149947,P159,Q1297,Mortal Kombat II,Midway Games,Chicago,"['MK2', 'MKII', 'Mortal Kombat 2']",['Midway Manufacturing'],"['Chi-Raq', 'Chi-Town', 'Chicago, IL', 'Chicago, Illinois', 'Chitown', 'City by the Lake', 'City of Broad Shoulders', 'City of Chicago', 'The Queen of the West', 'The Second City', 'The Windy City']",video game,developer,video game developer,headquarters location,city,26855.0,30520.0,47117.0,the developer of {},the headquarters location of {},the headquarters location of the developer of Mortal Kombat II is,True,True,True,False,False
430,27748,Q20113552,P123,Q173941,P495,Q30,Mass Effect: Andromeda,Electronic Arts,United States of America,['Mass Effect Andromeda'],"['EA', 'EA Games', 'Electronic Arts Inc.', 'Electronic Arts, Inc.']","['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",video game,publisher,public company,country of origin,country,34189.0,6140.0,1439.0,the publisher of {},the country of origin of {},the country of origin of the publisher of Mass Effect: Andromeda is,True,True,True,False,False
561,27813,Q18754076,P123,Q1194689,P159,Q1490,One Piece: Pirate Warriors 3,Bandai Namco Entertainment,Tokyo,['One Piece Pirate Warriors 3'],"['Bandai Namco', 'BANDAI NAMCO Entertainment', 'BANDAI NAMCO Entertainment Inc.', 'Bandai Namco Games', 'BNEI', 'BNGI', 'Namco', 'Namco Bandai Games', 'Namco Entertainment', 'NBGI']","['Tokio', 'Tokyo, Japan', 'Tokei', 'Tokyo Prefecture', 'Tôkyô', 'Tōkyō', 'Tokyo (Japan)', 'Tokyo Metropolis', 'Tokyo Metropolitan prefecture', 'Tokyo-to', 'Tôkyô-to', 'Tōkyō-to']",video game,publisher,video game developer,headquarters location,city,797.0,901.0,0.0,the publisher of {},the headquarters location of {},the headquarters location of the publisher of One Piece: Pirate Warriors 3 is,True,True,True,False,False
16,27870,Q15139655,P495,Q30,P38,Q4917,Heroes of the Storm,United States of America,United States dollar,"['Heroes', 'Blizzard All-Stars', 'HotS']","['America', 'United States', 'US', 'the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']","['$', 'dollar', 'dollars', 'USD', 'buck', 'American dollar', 'U. S. Dollar', 'U.S. Dollar', 'US $', 'US dollar', 'US-$', 'US$', 'greenback', '$USD', 'USD$', 'US dollars', 'American dollars', 'United States dollars', 'USA dollar', 'USA dollars']",video game,country of origin,country,currency,currency,5681.0,577.0,17.0,the country of origin of {},the currency of {},the currency of the country of origin of Heroes of the Storm is,True,True,True,False,False
428,27940,Q216995,P123,Q8093,P159,Q34600,Super Mario 64,Nintendo,Kyoto,"['M 64', 'M64', 'Mario 64', 'SM 64', 'SM64', 'Super Mario Bros. 6', 'Super Mario Bros. 64', 'Super Mario Brothers 6', 'Super Mario Brothers 64', 'スーパーマリオ64']","['Big N', 'Nintendo Co.', 'Nintendo Co., Ltd.', 'Nintendō Kabushiki gaisha', 'Nintendo Koppai', 'Nintendo Playing Card Co.']","['Kyōto', 'Kyoto City', 'Meaco', 'Meacum']",video game,publisher,public company,headquarters location,city,1496.0,3058.0,23908.0,the publisher of {},the headquarters location of {},the headquarters location of the publisher of Super Mario 64 is,True,True,True,False,False
433,27955,Q170410,P123,Q8093,P740,Q17,New Super Mario Bros. Wii,Nintendo,Japan,"['Mario Bros. Wii', 'NSMB Wii', 'SMB Wii', 'Super Mario Bros. Wii']","['Big N', 'Nintendo Co.', 'Nintendo Co., Ltd.', 'Nintendō Kabushiki gaisha', 'Nintendo Koppai', 'Nintendo Playing Card Co.']","['🇯🇵', 'Jap', 'JAP', 'JP', 'jp', 'JA', 'JPN', 'Ja', 'Land of the Rising Sun', 'Nippon', 'Nihon', 'Nihon-koku', 'Nippon-koku', 'State of Japan', 'Iapan', 'Iapon', 'Land of Rising Sun']",video game,publisher,public company,location of formation,country,26855.0,3932.0,530.0,the publisher of {},the location of formation of {},the location of formation of the publisher of New Super Mario Bros. Wii is,True,True,True,False,False
450,27956,Q216995,P123,Q8093,P740,Q17,Super Mario 64,Nintendo,Japan,"['M 64', 'M64', 'Mario 64', 'SM 64', 'SM64', 'Super Mario Bros. 6', 'Super Mario Bros. 64', 'Super Mario Brothers 6', 'Super Mario Brothers 64', 'スーパーマリオ64']","['Big N', 'Nintendo Co.', 'Nintendo Co., Ltd.', 'Nintendō Kabushiki gaisha', 'Nintendo Koppai', 'Nintendo Playing Card Co.']","['🇯🇵', 'Jap', 'JAP', 'JP', 'jp', 'JA', 'JPN', 'Ja', 'Land of the Rising Sun', 'Nippon', 'Nihon', 'Nihon-koku', 'Nippon-koku', 'State of Japan', 'Iapan', 'Iapon', 'Land of Rising Sun']",video game,publisher,public company,location of formation,country,26855.0,3932.0,1512.0,the publisher of {},the location of formation of {},the location of formation of the publisher of Super Mario 64 is,True,True,True,False,False
436,27957,Q1063119,P123,Q8093,P740,Q17,Super Mario RPG,Nintendo,Japan,"['Legend of the Seven Stars', 'LotSS', 'Mario RPG: Legend of the Seven Stars', 'Mario RPG: LotSS', 'SMRPG', 'SMRPG: Legend of the Seven Stars', 'SMRPG: LotSS', 'Super Mario RPG: Legend of the Seven Stars', 'Super Mario RPG: LotSS']","['Big N', 'Nintendo Co.', 'Nintendo Co., Ltd.', 'Nintendō Kabushiki gaisha', 'Nintendo Koppai', 'Nintendo Playing Card Co.']","['🇯🇵', 'Jap', 'JAP', 'JP', 'jp', 'JA', 'JPN', 'Ja', 'Land of the Rising Sun', 'Nippon', 'Nihon', 'Nihon-koku', 'Nippon-koku', 'State of Japan', 'Iapan', 'Iapon', 'Land of Rising Sun']",video game,publisher,public company,location of formation,country,26855.0,3932.0,3108.0,the publisher of {},the location of formation of {},the location of formation of the publisher of Super Mario RPG is,True,True,True,False,False
215,27978,Q170410,P162,Q509121,P108,Q8093,New Super Mario Bros. Wii,Takashi Tezuka,Nintendo,"['Mario Bros. Wii', 'NSMB Wii', 'SMB Wii', 'Super Mario Bros. Wii']",['Ten Ten'],"['Big N', 'Nintendo Co.', 'Nintendo Co., Ltd.', 'Nintendō Kabushiki gaisha', 'Nintendo Koppai', 'Nintendo Playing Card Co.']",video game,producer,human,employer,public company,5676.0,161.0,15899.0,the producer of {},the employer of {},the employer of the producer of New Super Mario Bros. Wii is,True,True,True,False,False
582,28016,Q110206584,P123,Q200491,P127,Q344341,Call of Duty: Modern Warfare II,Activision Publishing,Activision Blizzard,"['Call of Duty Modern Warfare 2', 'Call of Duty: Modern Warfare 2', 'Call of Duty Modern Warfare II', 'Call of Duty MW II', 'Call of Duty: MW 2', 'Call of Duty: MW II', 'CoD MW 2', 'CoD MW II', 'CoD: Modern Warfare 2', 'CoD: Modern Warfare II', 'CoD: MW 2', 'CoD: MW II', 'Project Cortez']","['Activision', 'Activision Inc.', 'Activision Publishing, Inc.']","['Activision Blizzard, Inc.', 'Activision|Blizzard']",video game,publisher,video game developer,owned by,public company,6388.0,47117.0,6344.0,the publisher of {},the owner of {},the owner of the publisher of Call of Duty: Modern Warfare II is,True,True,True,False,False
422,28156,Q213911,P123,Q8093,P159,Q34600,The Legend of Zelda: Ocarina of Time,Nintendo,Kyoto,"['Ocarina of Time', 'OoT', 'TloZ: OoT', 'Zelda 64', 'Zelda Ocarina of Time', 'Zelda OoT', 'Zelda: Ocarina of Time', 'Zelda: OoT']","['Big N', 'Nintendo Co.', 'Nintendo Co., Ltd.', 'Nintendō Kabushiki gaisha', 'Nintendo Koppai', 'Nintendo Playing Card Co.']","['Kyōto', 'Kyoto City', 'Meaco', 'Meacum']",video game,publisher,public company,headquarters location,city,24141.0,1621.0,674.0,the publisher of {},the headquarters location of {},the headquarters location of the publisher of The Legend of Zelda: Ocarina of Time is,True,True,True,False,False
421,28198,Q107486489,P123,Q173941,P495,Q30,FIFA 23,Electronic Arts,United States of America,"['EA Sports FIFA 23', 'FIFA 2023']","['EA', 'EA Games', 'Electronic Arts Inc.', 'Electronic Arts, Inc.']","['the States', 'the U.S.', 'the United States', 'the United States of America', 'the US', 'the USA', 'U. S.', 'U. S. A.', 'U.S.', 'U.S.A.', 'US of A', 'USA', 'America', 'United States', 'US', 'Merica', 'the U.S. of A', 'the U.S. of America', 'the U.S.A.', 'the US of A', 'the US of America', 'U.S. of America', 'US of America', 'America (United States)']",video game,publisher,public company,country of origin,country,5878.0,0.0,0.0,the publisher of {},the country of origin of {},the country of origin of the publisher of FIFA 23 is,True,True,True,False,False
603,28212,Q163628,P123,Q193559,P159,Q214164,Counter-Strike,Valve Corporation,Bellevue,"['CS', 'Counterstrike', 'Counter Strike', 'Counter-Strike 1.6', 'CS 1.6', 'CS1.6', 'Cstrike', 'Cstrike 1.6', 'Half-Life: Counter-Strike']","['Valve', 'VALVe', 'Valve Corp.', 'Valve Software', 'Valve, L.L.C.', 'Valve, LLC']","['Bellevue, WA', 'Bellevue, Washington', 'City of Bellevue']",video game,publisher,video game developer,headquarters location,city,1250.0,5040.0,1437.0,the publisher of {},the headquarters location of {},the headquarters location of the publisher of Counter-Strike is,True,True,True,False,False
