,task,id,correct,model,e1_popularity,e2_popularity,e3_popularity
885,one_hop_a,57304,False,gpt-4o-mini-2024-07-18,92.0,35.0,1115.0
886,one_hop_a,58396,True,gpt-4o-mini-2024-07-18,0.0,4764.0,180.0
887,one_hop_a,59715,True,gpt-4o-mini-2024-07-18,38.0,1805.0,4885.0
888,one_hop_a,60185,False,gpt-4o-mini-2024-07-18,230.0,3539.0,3830.0
889,one_hop_a,60191,False,gpt-4o-mini-2024-07-18,6.0,3100.0,140.0
890,one_hop_a,64282,True,gpt-4o-mini-2024-07-18,440.0,502.0,120.0
891,one_hop_a,65153,True,gpt-4o-mini-2024-07-18,28.0,96.0,21.0
892,one_hop_a,66504,False,gpt-4o-mini-2024-07-18,0.0,2.0,0.0
893,one_hop_a,67156,True,gpt-4o-mini-2024-07-18,29.0,2151.0,340.0
894,one_hop_a,69371,False,gpt-4o-mini-2024-07-18,0.0,163.0,0.0
895,one_hop_a,76339,True,gpt-4o-mini-2024-07-18,20.0,19.0,60.0
896,one_hop_a,76484,False,gpt-4o-mini-2024-07-18,1381.0,42.0,2.0
897,one_hop_a,78580,False,gpt-4o-mini-2024-07-18,0.0,24.0,25.0
898,one_hop_a,81963,False,gpt-4o-mini-2024-07-18,329.0,341.0,119.0
899,one_hop_a,8425,False,gpt-4o-mini-2024-07-18,5819.0,1336.0,47117.0
900,one_hop_a,10299,True,gpt-4o-2024-05-13,482.0,14137.0,8681.0
901,one_hop_a,11472,True,gpt-4o-2024-05-13,26855.0,66.0,740.0
902,one_hop_a,11930,True,gpt-4o-2024-05-13,996.0,10297.0,5379.0
903,one_hop_a,12032,True,gpt-4o-2024-05-13,26855.0,3932.0,3108.0
904,one_hop_a,14035,True,gpt-4o-2024-05-13,26855.0,66.0,740.0
905,one_hop_a,15703,True,gpt-4o-2024-05-13,9639.0,23908.0,1439.0
906,one_hop_a,19072,False,gpt-4o-2024-05-13,2040.0,34.0,13.0
907,one_hop_a,1910,False,gpt-4o-2024-05-13,3902.0,771.0,7512.0
908,one_hop_a,20839,True,gpt-4o-2024-05-13,3.0,2084.0,4978.0
909,one_hop_a,22100,True,gpt-4o-2024-05-13,330.0,155.0,54.0
910,one_hop_a,2690,True,gpt-4o-2024-05-13,976.0,12.0,8.0
911,one_hop_a,2745,True,gpt-4o-2024-05-13,1714.0,90.0,14797.0
912,one_hop_a,27477,True,gpt-4o-2024-05-13,18548.0,1601.0,1.0
913,one_hop_a,32530,True,gpt-4o-2024-05-13,15592.0,3299.0,2950.0
914,one_hop_a,33077,True,gpt-4o-2024-05-13,1029.0,7381.0,5379.0
915,one_hop_a,3321,True,gpt-4o-2024-05-13,6388.0,47117.0,24833.0
916,one_hop_a,33484,False,gpt-4o-2024-05-13,8164.0,12378.0,3432.0
917,one_hop_a,36767,True,gpt-4o-2024-05-13,167.0,18.0,10572.0
918,one_hop_a,37150,True,gpt-4o-2024-05-13,6951.0,354.0,24.0
919,one_hop_a,38051,True,gpt-4o-2024-05-13,18548.0,1601.0,1.0
920,one_hop_a,43010,True,gpt-4o-2024-05-13,14.0,14137.0,8681.0
921,one_hop_a,43883,True,gpt-4o-2024-05-13,164.0,10572.0,669.0
922,one_hop_a,45459,False,gpt-4o-2024-05-13,9454.0,12555.0,14846.0
923,one_hop_a,45966,False,gpt-4o-2024-05-13,170.0,2755.0,392.0
924,one_hop_a,47072,False,gpt-4o-2024-05-13,2610.0,781.0,29.0
925,one_hop_a,47185,True,gpt-4o-2024-05-13,1303.0,10572.0,5469.0
926,one_hop_a,47406,True,gpt-4o-2024-05-13,117.0,2517.0,121.0
927,one_hop_a,48029,True,gpt-4o-2024-05-13,117.0,7029.0,238.0
928,one_hop_a,4861,False,gpt-4o-2024-05-13,34189.0,6140.0,171.0
929,one_hop_a,48753,True,gpt-4o-2024-05-13,3080.0,14386.0,988.0
930,one_hop_a,49635,True,gpt-4o-2024-05-13,3466.0,33574.0,3675.0
931,one_hop_a,51542,True,gpt-4o-2024-05-13,7.0,12018.0,1918.0
932,one_hop_a,5436,True,gpt-4o-2024-05-13,26301.0,1599.0,1742.0
933,one_hop_a,55684,False,gpt-4o-2024-05-13,3100.0,678.0,5739.0
934,one_hop_a,56234,True,gpt-4o-2024-05-13,15.0,26.0,4885.0
935,one_hop_a,57304,True,gpt-4o-2024-05-13,92.0,35.0,1115.0
936,one_hop_a,58396,True,gpt-4o-2024-05-13,0.0,4764.0,180.0
937,one_hop_a,59715,True,gpt-4o-2024-05-13,38.0,1805.0,4885.0
938,one_hop_a,60185,False,gpt-4o-2024-05-13,230.0,3539.0,3830.0
939,one_hop_a,60191,False,gpt-4o-2024-05-13,6.0,3100.0,140.0
940,one_hop_a,64282,True,gpt-4o-2024-05-13,440.0,502.0,120.0
941,one_hop_a,65153,True,gpt-4o-2024-05-13,28.0,96.0,21.0
942,one_hop_a,66504,False,gpt-4o-2024-05-13,0.0,2.0,0.0
943,one_hop_a,67156,True,gpt-4o-2024-05-13,29.0,2151.0,340.0
944,one_hop_a,69371,False,gpt-4o-2024-05-13,0.0,163.0,0.0
945,one_hop_a,76339,True,gpt-4o-2024-05-13,20.0,19.0,60.0
946,one_hop_a,76484,False,gpt-4o-2024-05-13,1381.0,42.0,2.0
947,one_hop_a,78580,False,gpt-4o-2024-05-13,0.0,24.0,25.0
948,one_hop_a,81963,True,gpt-4o-2024-05-13,329.0,341.0,119.0
949,one_hop_a,8425,False,gpt-4o-2024-05-13,5819.0,1336.0,47117.0
950,one_hop_b,10299,False,gpt-4o-mini-2024-07-18,482.0,14137.0,8681.0
951,one_hop_b,11472,False,gpt-4o-mini-2024-07-18,26855.0,66.0,740.0
952,one_hop_b,11930,False,gpt-4o-mini-2024-07-18,996.0,10297.0,5379.0
953,one_hop_b,12032,True,gpt-4o-mini-2024-07-18,26855.0,3932.0,3108.0
954,one_hop_b,14035,True,gpt-4o-mini-2024-07-18,26855.0,66.0,740.0
955,one_hop_b,15703,False,gpt-4o-mini-2024-07-18,9639.0,23908.0,1439.0
956,one_hop_b,19072,True,gpt-4o-mini-2024-07-18,2040.0,34.0,13.0
957,one_hop_b,1910,False,gpt-4o-mini-2024-07-18,3902.0,771.0,7512.0
958,one_hop_b,20839,True,gpt-4o-mini-2024-07-18,3.0,2084.0,4978.0
959,one_hop_b,22100,True,gpt-4o-mini-2024-07-18,330.0,155.0,54.0
960,one_hop_b,2690,False,gpt-4o-mini-2024-07-18,976.0,12.0,8.0
961,one_hop_b,2745,False,gpt-4o-mini-2024-07-18,1714.0,90.0,14797.0
962,one_hop_b,27477,True,gpt-4o-mini-2024-07-18,18548.0,1601.0,1.0
963,one_hop_b,32530,True,gpt-4o-mini-2024-07-18,15592.0,3299.0,2950.0
964,one_hop_b,33077,False,gpt-4o-mini-2024-07-18,1029.0,7381.0,5379.0
965,one_hop_b,3321,True,gpt-4o-mini-2024-07-18,6388.0,47117.0,24833.0
966,one_hop_b,33484,False,gpt-4o-mini-2024-07-18,8164.0,12378.0,3432.0
967,one_hop_b,36767,False,gpt-4o-mini-2024-07-18,167.0,18.0,10572.0
968,one_hop_b,37150,True,gpt-4o-mini-2024-07-18,6951.0,354.0,24.0
969,one_hop_b,38051,False,gpt-4o-mini-2024-07-18,18548.0,1601.0,1.0
970,one_hop_b,43010,True,gpt-4o-mini-2024-07-18,14.0,14137.0,8681.0
971,one_hop_b,43883,False,gpt-4o-mini-2024-07-18,164.0,10572.0,669.0
972,one_hop_b,45459,True,gpt-4o-mini-2024-07-18,9454.0,12555.0,14846.0
973,one_hop_b,45966,False,gpt-4o-mini-2024-07-18,170.0,2755.0,392.0
974,one_hop_b,47072,True,gpt-4o-mini-2024-07-18,2610.0,781.0,29.0
975,one_hop_b,47185,True,gpt-4o-mini-2024-07-18,1303.0,10572.0,5469.0
976,one_hop_b,47406,True,gpt-4o-mini-2024-07-18,117.0,2517.0,121.0
977,one_hop_b,48029,True,gpt-4o-mini-2024-07-18,117.0,7029.0,238.0
978,one_hop_b,4861,False,gpt-4o-mini-2024-07-18,34189.0,6140.0,171.0
979,one_hop_b,48753,True,gpt-4o-mini-2024-07-18,3080.0,14386.0,988.0
980,one_hop_b,49635,True,gpt-4o-mini-2024-07-18,3466.0,33574.0,3675.0
981,one_hop_b,51542,True,gpt-4o-mini-2024-07-18,7.0,12018.0,1918.0
982,one_hop_b,5436,False,gpt-4o-mini-2024-07-18,26301.0,1599.0,1742.0
983,one_hop_b,55684,False,gpt-4o-mini-2024-07-18,3100.0,678.0,5739.0
984,one_hop_b,56234,True,gpt-4o-mini-2024-07-18,15.0,26.0,4885.0
985,one_hop_b,57304,False,gpt-4o-mini-2024-07-18,92.0,35.0,1115.0
986,one_hop_b,58396,True,gpt-4o-mini-2024-07-18,0.0,4764.0,180.0
987,one_hop_b,59715,True,gpt-4o-mini-2024-07-18,38.0,1805.0,4885.0
988,one_hop_b,60185,True,gpt-4o-mini-2024-07-18,230.0,3539.0,3830.0
989,one_hop_b,60191,False,gpt-4o-mini-2024-07-18,6.0,3100.0,140.0
990,one_hop_b,64282,False,gpt-4o-mini-2024-07-18,440.0,502.0,120.0
991,one_hop_b,65153,False,gpt-4o-mini-2024-07-18,28.0,96.0,21.0
992,one_hop_b,66504,False,gpt-4o-mini-2024-07-18,0.0,2.0,0.0
993,one_hop_b,67156,False,gpt-4o-mini-2024-07-18,29.0,2151.0,340.0
994,one_hop_b,69371,False,gpt-4o-mini-2024-07-18,0.0,163.0,0.0
995,one_hop_b,76339,False,gpt-4o-mini-2024-07-18,20.0,19.0,60.0
996,one_hop_b,76484,False,gpt-4o-mini-2024-07-18,1381.0,42.0,2.0
997,one_hop_b,78580,True,gpt-4o-mini-2024-07-18,0.0,24.0,25.0
998,one_hop_b,81963,False,gpt-4o-mini-2024-07-18,329.0,341.0,119.0
999,one_hop_b,8425,False,gpt-4o-mini-2024-07-18,5819.0,1336.0,47117.0
1000,one_hop_a,10299,True,gpt-3.5-turbo-0125,482.0,14137.0,8681.0
1001,one_hop_a,11472,True,gpt-3.5-turbo-0125,26855.0,66.0,740.0
1002,one_hop_a,11930,True,gpt-3.5-turbo-0125,996.0,10297.0,5379.0
1003,one_hop_a,12032,True,gpt-3.5-turbo-0125,26855.0,3932.0,3108.0
1004,one_hop_a,14035,True,gpt-3.5-turbo-0125,26855.0,66.0,740.0
1005,one_hop_a,15703,True,gpt-3.5-turbo-0125,9639.0,23908.0,1439.0
1006,one_hop_a,19072,False,gpt-3.5-turbo-0125,2040.0,34.0,13.0
1007,one_hop_a,1910,True,gpt-3.5-turbo-0125,3902.0,771.0,7512.0
1008,one_hop_a,20839,True,gpt-3.5-turbo-0125,3.0,2084.0,4978.0
1009,one_hop_a,22100,True,gpt-3.5-turbo-0125,330.0,155.0,54.0
1010,one_hop_a,2690,True,gpt-3.5-turbo-0125,976.0,12.0,8.0
1011,one_hop_a,2745,True,gpt-3.5-turbo-0125,1714.0,90.0,14797.0
1012,one_hop_a,27477,False,gpt-3.5-turbo-0125,18548.0,1601.0,1.0
1013,one_hop_a,32530,True,gpt-3.5-turbo-0125,15592.0,3299.0,2950.0
1014,one_hop_a,33077,True,gpt-3.5-turbo-0125,1029.0,7381.0,5379.0
1015,one_hop_a,3321,True,gpt-3.5-turbo-0125,6388.0,47117.0,24833.0
1016,one_hop_a,33484,False,gpt-3.5-turbo-0125,8164.0,12378.0,3432.0
1017,one_hop_a,36767,True,gpt-3.5-turbo-0125,167.0,18.0,10572.0
1018,one_hop_a,37150,False,gpt-3.5-turbo-0125,6951.0,354.0,24.0
1019,one_hop_a,38051,False,gpt-3.5-turbo-0125,18548.0,1601.0,1.0
1020,one_hop_a,43010,False,gpt-3.5-turbo-0125,14.0,14137.0,8681.0
1021,one_hop_a,43883,True,gpt-3.5-turbo-0125,164.0,10572.0,669.0
1022,one_hop_a,45459,False,gpt-3.5-turbo-0125,9454.0,12555.0,14846.0
1023,one_hop_a,45966,False,gpt-3.5-turbo-0125,170.0,2755.0,392.0
1024,one_hop_a,47072,False,gpt-3.5-turbo-0125,2610.0,781.0,29.0
1025,one_hop_a,47185,True,gpt-3.5-turbo-0125,1303.0,10572.0,5469.0
1026,one_hop_a,47406,True,gpt-3.5-turbo-0125,117.0,2517.0,121.0
1027,one_hop_a,48029,True,gpt-3.5-turbo-0125,117.0,7029.0,238.0
1028,one_hop_a,4861,False,gpt-3.5-turbo-0125,34189.0,6140.0,171.0
1029,one_hop_a,48753,True,gpt-3.5-turbo-0125,3080.0,14386.0,988.0
1030,one_hop_a,49635,True,gpt-3.5-turbo-0125,3466.0,33574.0,3675.0
1031,one_hop_a,51542,True,gpt-3.5-turbo-0125,7.0,12018.0,1918.0
1032,one_hop_a,5436,True,gpt-3.5-turbo-0125,26301.0,1599.0,1742.0
1033,one_hop_a,55684,False,gpt-3.5-turbo-0125,3100.0,678.0,5739.0
1034,one_hop_a,56234,True,gpt-3.5-turbo-0125,15.0,26.0,4885.0
1035,one_hop_a,57304,True,gpt-3.5-turbo-0125,92.0,35.0,1115.0
1036,one_hop_a,58396,True,gpt-3.5-turbo-0125,0.0,4764.0,180.0
1037,one_hop_a,59715,True,gpt-3.5-turbo-0125,38.0,1805.0,4885.0
1038,one_hop_a,60185,False,gpt-3.5-turbo-0125,230.0,3539.0,3830.0
1039,one_hop_a,60191,False,gpt-3.5-turbo-0125,6.0,3100.0,140.0
1040,one_hop_a,64282,True,gpt-3.5-turbo-0125,440.0,502.0,120.0
1041,one_hop_a,65153,True,gpt-3.5-turbo-0125,28.0,96.0,21.0
1042,one_hop_a,66504,False,gpt-3.5-turbo-0125,0.0,2.0,0.0
1043,one_hop_a,67156,True,gpt-3.5-turbo-0125,29.0,2151.0,340.0
1044,one_hop_a,69371,False,gpt-3.5-turbo-0125,0.0,163.0,0.0
1045,one_hop_a,76339,True,gpt-3.5-turbo-0125,20.0,19.0,60.0
1046,one_hop_a,76484,False,gpt-3.5-turbo-0125,1381.0,42.0,2.0
1047,one_hop_a,78580,False,gpt-3.5-turbo-0125,0.0,24.0,25.0
1048,one_hop_a,81963,True,gpt-3.5-turbo-0125,329.0,341.0,119.0
1049,one_hop_a,8425,False,gpt-3.5-turbo-0125,5819.0,1336.0,47117.0
1050,one_hop_b,10299,False,gpt-4o-2024-05-13,482.0,14137.0,8681.0
1051,one_hop_b,11472,False,gpt-4o-2024-05-13,26855.0,66.0,740.0
1052,one_hop_b,11930,False,gpt-4o-2024-05-13,996.0,10297.0,5379.0
1053,one_hop_b,12032,True,gpt-4o-2024-05-13,26855.0,3932.0,3108.0
1054,one_hop_b,14035,True,gpt-4o-2024-05-13,26855.0,66.0,740.0
1055,one_hop_b,15703,False,gpt-4o-2024-05-13,9639.0,23908.0,1439.0
1056,one_hop_b,19072,True,gpt-4o-2024-05-13,2040.0,34.0,13.0
1057,one_hop_b,1910,False,gpt-4o-2024-05-13,3902.0,771.0,7512.0
1058,one_hop_b,20839,True,gpt-4o-2024-05-13,3.0,2084.0,4978.0
1059,one_hop_b,22100,True,gpt-4o-2024-05-13,330.0,155.0,54.0
1060,one_hop_b,2690,True,gpt-4o-2024-05-13,976.0,12.0,8.0
1061,one_hop_b,2745,False,gpt-4o-2024-05-13,1714.0,90.0,14797.0
1062,one_hop_b,27477,True,gpt-4o-2024-05-13,18548.0,1601.0,1.0
1063,one_hop_b,32530,True,gpt-4o-2024-05-13,15592.0,3299.0,2950.0
1064,one_hop_b,33077,False,gpt-4o-2024-05-13,1029.0,7381.0,5379.0
1065,one_hop_b,3321,True,gpt-4o-2024-05-13,6388.0,47117.0,24833.0
1066,one_hop_b,33484,False,gpt-4o-2024-05-13,8164.0,12378.0,3432.0
1067,one_hop_b,36767,False,gpt-4o-2024-05-13,167.0,18.0,10572.0
1068,one_hop_b,37150,False,gpt-4o-2024-05-13,6951.0,354.0,24.0
1069,one_hop_b,38051,False,gpt-4o-2024-05-13,18548.0,1601.0,1.0
1070,one_hop_b,43010,True,gpt-4o-2024-05-13,14.0,14137.0,8681.0
1071,one_hop_b,43883,False,gpt-4o-2024-05-13,164.0,10572.0,669.0
1072,one_hop_b,45459,False,gpt-4o-2024-05-13,9454.0,12555.0,14846.0
1073,one_hop_b,45966,False,gpt-4o-2024-05-13,170.0,2755.0,392.0
1074,one_hop_b,47072,True,gpt-4o-2024-05-13,2610.0,781.0,29.0
1075,one_hop_b,47185,True,gpt-4o-2024-05-13,1303.0,10572.0,5469.0
1076,one_hop_b,47406,True,gpt-4o-2024-05-13,117.0,2517.0,121.0
1077,one_hop_b,48029,True,gpt-4o-2024-05-13,117.0,7029.0,238.0
1078,one_hop_b,4861,False,gpt-4o-2024-05-13,34189.0,6140.0,171.0
1079,one_hop_b,48753,True,gpt-4o-2024-05-13,3080.0,14386.0,988.0
1080,one_hop_b,49635,False,gpt-4o-2024-05-13,3466.0,33574.0,3675.0
1081,one_hop_b,51542,True,gpt-4o-2024-05-13,7.0,12018.0,1918.0
1082,one_hop_b,5436,False,gpt-4o-2024-05-13,26301.0,1599.0,1742.0
1083,one_hop_b,55684,True,gpt-4o-2024-05-13,3100.0,678.0,5739.0
1084,one_hop_b,56234,True,gpt-4o-2024-05-13,15.0,26.0,4885.0
1085,one_hop_b,57304,False,gpt-4o-2024-05-13,92.0,35.0,1115.0
1086,one_hop_b,58396,True,gpt-4o-2024-05-13,0.0,4764.0,180.0
1087,one_hop_b,59715,True,gpt-4o-2024-05-13,38.0,1805.0,4885.0
1088,one_hop_b,60185,True,gpt-4o-2024-05-13,230.0,3539.0,3830.0
1089,one_hop_b,60191,False,gpt-4o-2024-05-13,6.0,3100.0,140.0
1090,one_hop_b,64282,False,gpt-4o-2024-05-13,440.0,502.0,120.0
1091,one_hop_b,65153,False,gpt-4o-2024-05-13,28.0,96.0,21.0
1092,one_hop_b,66504,True,gpt-4o-2024-05-13,0.0,2.0,0.0
1093,one_hop_b,67156,False,gpt-4o-2024-05-13,29.0,2151.0,340.0
1094,one_hop_b,69371,False,gpt-4o-2024-05-13,0.0,163.0,0.0
1095,one_hop_b,76339,True,gpt-4o-2024-05-13,20.0,19.0,60.0
1096,one_hop_b,76484,False,gpt-4o-2024-05-13,1381.0,42.0,2.0
1097,one_hop_b,78580,True,gpt-4o-2024-05-13,0.0,24.0,25.0
1098,one_hop_b,81963,True,gpt-4o-2024-05-13,329.0,341.0,119.0
1099,one_hop_b,8425,False,gpt-4o-2024-05-13,5819.0,1336.0,47117.0
1100,two_hop_cot,10299,False,claude-3-opus-20240229,482.0,14137.0,8681.0
1101,two_hop_cot,11472,False,claude-3-opus-20240229,26855.0,66.0,740.0
1102,two_hop_cot,11930,False,claude-3-opus-20240229,996.0,10297.0,5379.0
1103,two_hop_cot,12032,True,claude-3-opus-20240229,26855.0,3932.0,3108.0
1104,two_hop_cot,14035,True,claude-3-opus-20240229,26855.0,66.0,740.0
1105,two_hop_cot,15703,True,claude-3-opus-20240229,9639.0,23908.0,1439.0
1106,two_hop_cot,19072,True,claude-3-opus-20240229,2040.0,34.0,13.0
1107,two_hop_cot,1910,False,claude-3-opus-20240229,3902.0,771.0,7512.0
1108,two_hop_cot,20839,True,claude-3-opus-20240229,3.0,2084.0,4978.0
1109,two_hop_cot,22100,True,claude-3-opus-20240229,330.0,155.0,54.0
1110,two_hop_cot,2690,True,claude-3-opus-20240229,976.0,12.0,8.0
1111,two_hop_cot,2745,True,claude-3-opus-20240229,1714.0,90.0,14797.0
1112,two_hop_cot,27477,False,claude-3-opus-20240229,18548.0,1601.0,1.0
1113,two_hop_cot,32530,True,claude-3-opus-20240229,15592.0,3299.0,2950.0
1114,two_hop_cot,33077,False,claude-3-opus-20240229,1029.0,7381.0,5379.0
1115,two_hop_cot,3321,True,claude-3-opus-20240229,6388.0,47117.0,24833.0
1116,two_hop_cot,33484,False,claude-3-opus-20240229,8164.0,12378.0,3432.0
1117,two_hop_cot,36767,False,claude-3-opus-20240229,167.0,18.0,10572.0
1118,two_hop_cot,37150,True,claude-3-opus-20240229,6951.0,354.0,24.0
1119,two_hop_cot,38051,False,claude-3-opus-20240229,18548.0,1601.0,1.0
1120,two_hop_cot,43010,True,claude-3-opus-20240229,14.0,14137.0,8681.0
1121,two_hop_cot,43883,False,claude-3-opus-20240229,164.0,10572.0,669.0
1122,two_hop_cot,45459,True,claude-3-opus-20240229,9454.0,12555.0,14846.0
1123,two_hop_cot,45966,False,claude-3-opus-20240229,170.0,2755.0,392.0
1124,two_hop_cot,47072,False,claude-3-opus-20240229,2610.0,781.0,29.0
1125,two_hop_cot,47185,True,claude-3-opus-20240229,1303.0,10572.0,5469.0
1126,two_hop_cot,47406,True,claude-3-opus-20240229,117.0,2517.0,121.0
1127,two_hop_cot,48029,True,claude-3-opus-20240229,117.0,7029.0,238.0
1128,two_hop_cot,4861,False,claude-3-opus-20240229,34189.0,6140.0,171.0
1129,two_hop_cot,48753,True,claude-3-opus-20240229,3080.0,14386.0,988.0
1130,two_hop_cot,49635,True,claude-3-opus-20240229,3466.0,33574.0,3675.0
1131,two_hop_cot,51542,False,claude-3-opus-20240229,7.0,12018.0,1918.0
1132,two_hop_cot,5436,False,claude-3-opus-20240229,26301.0,1599.0,1742.0
1133,two_hop_cot,55684,False,claude-3-opus-20240229,3100.0,678.0,5739.0
1134,two_hop_cot,56234,False,claude-3-opus-20240229,15.0,26.0,4885.0
1135,two_hop_cot,57304,False,claude-3-opus-20240229,92.0,35.0,1115.0
1136,two_hop_cot,58396,True,claude-3-opus-20240229,0.0,4764.0,180.0
1137,two_hop_cot,59715,False,claude-3-opus-20240229,38.0,1805.0,4885.0
1138,two_hop_cot,60185,True,claude-3-opus-20240229,230.0,3539.0,3830.0
1139,two_hop_cot,60191,False,claude-3-opus-20240229,6.0,3100.0,140.0
1140,two_hop_cot,64282,False,claude-3-opus-20240229,440.0,502.0,120.0
1141,two_hop_cot,65153,True,claude-3-opus-20240229,28.0,96.0,21.0
1142,two_hop_cot,66504,False,claude-3-opus-20240229,0.0,2.0,0.0
1143,two_hop_cot,67156,True,claude-3-opus-20240229,29.0,2151.0,340.0
1144,two_hop_cot,69371,False,claude-3-opus-20240229,0.0,163.0,0.0
1145,two_hop_cot,76339,False,claude-3-opus-20240229,20.0,19.0,60.0
1146,two_hop_cot,76484,False,claude-3-opus-20240229,1381.0,42.0,2.0
1147,two_hop_cot,78580,False,claude-3-opus-20240229,0.0,24.0,25.0
1148,two_hop_cot,81963,True,claude-3-opus-20240229,329.0,341.0,119.0
1149,two_hop_cot,8425,False,claude-3-opus-20240229,5819.0,1336.0,47117.0
1150,two_hop_no_cot_baseline1,10299,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,482.0,14137.0,8681.0
1151,two_hop_no_cot_baseline1,11472,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,26855.0,66.0,740.0
1152,two_hop_no_cot_baseline1,11930,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,996.0,10297.0,5379.0
1153,two_hop_no_cot_baseline1,12032,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,26855.0,3932.0,3108.0
1154,two_hop_no_cot_baseline1,14035,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,26855.0,66.0,740.0
1155,two_hop_no_cot_baseline1,15703,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,9639.0,23908.0,1439.0
1156,two_hop_no_cot_baseline1,19072,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,2040.0,34.0,13.0
1157,two_hop_no_cot_baseline1,1910,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,3902.0,771.0,7512.0
1158,two_hop_no_cot_baseline1,20839,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,3.0,2084.0,4978.0
1159,two_hop_no_cot_baseline1,22100,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,330.0,155.0,54.0
1160,two_hop_no_cot_baseline1,2690,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,976.0,12.0,8.0
1161,two_hop_no_cot_baseline1,2745,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,1714.0,90.0,14797.0
1162,two_hop_no_cot_baseline1,27477,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,18548.0,1601.0,1.0
1163,two_hop_no_cot_baseline1,32530,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,15592.0,3299.0,2950.0
1164,two_hop_no_cot_baseline1,33077,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,1029.0,7381.0,5379.0
1165,two_hop_no_cot_baseline1,3321,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,6388.0,47117.0,24833.0
1166,two_hop_no_cot_baseline1,33484,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,8164.0,12378.0,3432.0
1167,two_hop_no_cot_baseline1,36767,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,167.0,18.0,10572.0
1168,two_hop_no_cot_baseline1,37150,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,6951.0,354.0,24.0
1169,two_hop_no_cot_baseline1,38051,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,18548.0,1601.0,1.0
1170,two_hop_no_cot_baseline1,43010,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,14.0,14137.0,8681.0
1171,two_hop_no_cot_baseline1,43883,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,164.0,10572.0,669.0
1172,two_hop_no_cot_baseline1,45459,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,9454.0,12555.0,14846.0
1173,two_hop_no_cot_baseline1,45966,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,170.0,2755.0,392.0
1174,two_hop_no_cot_baseline1,47072,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,2610.0,781.0,29.0
1175,two_hop_no_cot_baseline1,47185,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,1303.0,10572.0,5469.0
1176,two_hop_no_cot_baseline1,47406,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,117.0,2517.0,121.0
1177,two_hop_no_cot_baseline1,48029,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,117.0,7029.0,238.0
1178,two_hop_no_cot_baseline1,4861,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,34189.0,6140.0,171.0
1179,two_hop_no_cot_baseline1,48753,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,3080.0,14386.0,988.0
1180,two_hop_no_cot_baseline1,49635,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,3466.0,33574.0,3675.0
1181,two_hop_no_cot_baseline1,51542,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,7.0,12018.0,1918.0
1182,two_hop_no_cot_baseline1,5436,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,26301.0,1599.0,1742.0
1183,two_hop_no_cot_baseline1,55684,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,3100.0,678.0,5739.0
1184,two_hop_no_cot_baseline1,56234,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,15.0,26.0,4885.0
1185,two_hop_no_cot_baseline1,57304,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,92.0,35.0,1115.0
1186,two_hop_no_cot_baseline1,58396,False,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,0.0,4764.0,180.0
1187,two_hop_no_cot_baseline1,59715,True,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,38.0,1805.0,4885.0
